date,split,actual,yhat,yhat_lower,yhat_upper,forecast_stage
2022-05-27,validation,1852.8,1348.8168761791499,598.7669418766943,2852.261102493492,validation_forecast_fit_on_train
2022-05-30,validation,1852.8,1351.4214145972423,571.9855069235625,2857.588836417603,validation_forecast_fit_on_train
2022-05-31,validation,1863.7,1350.8204153377117,599.3724882718379,2982.5688256255876,validation_forecast_fit_on_train
2022-06-01,validation,1811.6,1352.3998801946123,569.3737512053334,2964.901441109133,validation_forecast_fit_on_train
2022-06-02,validation,1811.6,1352.1151975090816,612.0133509922913,2877.289915013719,validation_forecast_fit_on_train
2022-06-03,validation,1811.6,1352.2656983967622,602.2831078232392,2933.0601625268205,validation_forecast_fit_on_train
2022-06-06,validation,1857.5,1353.9966295648242,586.1820623149682,2928.220353871515,validation_forecast_fit_on_train
2022-06-07,validation,1771.5,1352.9610889856074,593.2297622614395,2912.8417171534743,validation_forecast_fit_on_train
2022-06-08,validation,1771.5,1354.0580052818427,579.7352117570694,2888.0808114522247,validation_forecast_fit_on_train
2022-06-09,validation,1727.0,1353.250181909712,592.7127137972185,2962.1269168200242,validation_forecast_fit_on_train
2022-06-10,validation,1728.7,1352.854153782494,566.2490819516771,2862.131714837784,validation_forecast_fit_on_train
2022-06-13,validation,1879.5,1352.9440056559276,593.3675857653501,2923.33922780387,validation_forecast_fit_on_train
2022-06-14,validation,1830.0,1351.4082758708357,592.2221527734247,2996.6169550264403,validation_forecast_fit_on_train
2022-06-15,validation,1840.0,1352.0461059671122,586.0375233796523,2901.1455946521423,validation_forecast_fit_on_train
2022-06-16,validation,1855.8,1350.8357603095178,579.2514034658943,2899.0062521743566,validation_forecast_fit_on_train
2022-06-17,validation,1855.8,1350.0991519480933,577.0840178185373,2939.263331800015,validation_forecast_fit_on_train
2022-06-20,validation,1855.8,1349.5931601707218,580.5538389492766,2952.6750001314454,validation_forecast_fit_on_train
2022-06-21,validation,1842.4,1348.0126175081966,592.3614310457035,2963.2375837667564,validation_forecast_fit_on_train
2022-06-22,validation,1845.1,1348.6730881496037,590.1924271564201,2943.896879123191,validation_forecast_fit_on_train
2022-06-23,validation,1842.9,1347.558389279136,557.7780726334436,3009.325753935577,validation_forecast_fit_on_train
2022-06-24,validation,1842.9,1346.978168061217,567.5690460176392,2922.131430753158,validation_forecast_fit_on_train
2022-06-27,validation,1837.3,1347.2214031755552,568.2214840272189,2807.7722458102107,validation_forecast_fit_on_train
2022-06-28,validation,1825.3,1345.9522321924983,567.1216839037672,2895.3446414436507,validation_forecast_fit_on_train
2022-06-29,validation,1834.9,1346.9307837792255,572.6112554518845,3000.481951977422,validation_forecast_fit_on_train
2022-06-30,validation,1826.8,1346.134680062715,568.0477005607443,2891.5374662570775,validation_forecast_fit_on_train
2022-07-01,validation,1798.4,1345.8586890624674,570.1271369165192,2921.300233644073,validation_forecast_fit_on_train
2022-07-04,validation,1937.1,1346.8263312060508,572.7341156357783,3047.981162045625,validation_forecast_fit_on_train
2022-07-05,validation,1937.1,1345.7074038447286,566.0913094120771,3075.8839554194483,validation_forecast_fit_on_train
2022-07-06,validation,1855.0,1346.7791805176114,562.5860176501627,2985.8427491735697,validation_forecast_fit_on_train
2022-07-07,validation,1748.2,1346.0161968723671,571.2414570893532,2924.6573291960335,validation_forecast_fit_on_train
2022-07-08,validation,1748.2,1345.711149046389,574.2559099010878,2947.0405987748113,validation_forecast_fit_on_train
2022-07-11,validation,1685.6,1346.2303799734889,570.2148470922451,3025.4939409782173,validation_forecast_fit_on_train
2022-07-12,validation,1795.9,1344.8558575084442,570.2770265458865,3014.9338937510806,validation_forecast_fit_on_train
2022-07-13,validation,1744.3,1345.628209943746,566.7704982477394,2824.0520596290894,validation_forecast_fit_on_train
2022-07-14,validation,1734.8,1344.5335642761097,571.6291602597022,2963.408228132362,validation_forecast_fit_on_train
2022-07-15,validation,1734.8,1343.8726053970468,555.9396648544072,2978.6035141119132,validation_forecast_fit_on_train
2022-07-18,validation,1722.0,1343.2840968087494,550.3817701007321,3039.8294413446115,validation_forecast_fit_on_train
2022-07-19,validation,1716.5,1341.5674182244188,561.2799571251041,2936.2355392404334,validation_forecast_fit_on_train
2022-07-20,validation,1712.7,1342.021530293101,570.6819953193345,3073.272127071368,validation_forecast_fit_on_train
2022-07-21,validation,1719.5,1340.6519532775567,553.7795012767389,2980.968727516098,validation_forecast_fit_on_train
2022-07-22,validation,1719.5,1339.7614999076236,532.6716016579985,2944.4344258143406,validation_forecast_fit_on_train
2022-07-25,validation,1734.6,1338.8186001837546,562.9278370390714,3094.500491490527,validation_forecast_fit_on_train
2022-07-26,validation,1726.4,1337.1132908124764,547.4237444770204,3000.5670732877907,validation_forecast_fit_on_train
2022-07-27,validation,1739.6,1337.6352592086837,537.623543629915,2982.8884958638987,validation_forecast_fit_on_train
2022-07-28,validation,1759.0,1336.4013844126493,551.6943853545799,2900.992091801599,validation_forecast_fit_on_train
2022-07-29,validation,1759.0,1335.703405368764,547.6309503360724,3087.0162296514904,validation_forecast_fit_on_train
2022-08-01,validation,1759.0,1335.6266541102461,543.104032528546,3018.5740245960224,validation_forecast_fit_on_train
2022-08-02,validation,1828.7,1334.2861488441913,553.5108672209042,2920.717345149304,validation_forecast_fit_on_train
2022-08-03,validation,2078.8,1335.1899399699537,548.7919180029959,3129.2806513194732,validation_forecast_fit_on_train
2022-08-04,validation,2078.8,1334.3533537981011,525.7014883231699,3014.8665930433554,validation_forecast_fit_on_train
2022-08-05,validation,2078.8,1334.0540251788725,515.6614574109213,3103.507683937828,validation_forecast_fit_on_train
2022-08-08,validation,1790.3,1335.0933415030188,545.9967524369462,3077.726927657869,validation_forecast_fit_on_train
2022-08-09,validation,1729.3,1334.0714595580507,550.0693544773509,2952.298594598377,validation_forecast_fit_on_train
2022-08-10,validation,1729.3,1335.2549382620284,531.4134332184983,3089.0606541596744,validation_forecast_fit_on_train
2022-08-11,validation,1720.4,1334.654282001444,537.5514438741144,3117.012103868967,validation_forecast_fit_on_train
2022-08-12,validation,1799.0,1334.5432426979903,539.2371130194354,3090.90282262473,validation_forecast_fit_on_train
2022-08-15,validation,1803.7,1335.8454331975156,542.6172638730828,3119.0734965453707,validation_forecast_fit_on_train
2022-08-16,validation,1783.0,1334.8107381674813,521.4038289634478,2998.434927911996,validation_forecast_fit_on_train
2022-08-17,validation,1781.7,1335.9366669713856,543.4658594330538,3173.2663010044403,validation_forecast_fit_on_train
2022-08-18,validation,1771.0,1335.2356515230067,526.2150373684684,3073.9453533967717,validation_forecast_fit_on_train
2022-08-19,validation,1771.0,1334.987617841169,531.3161591550835,3156.919432711801,validation_forecast_fit_on_train
2022-08-22,validation,1747.0,1335.7162896922837,523.6400039773541,3262.042913008875,validation_forecast_fit_on_train
2022-08-23,validation,1753.0,1334.4574432949378,521.2785601166546,2987.091375412817,validation_forecast_fit_on_train
2022-08-24,validation,1755.2,1335.3525993390492,543.4744033447686,3043.6551741515727,validation_forecast_fit_on_train
2022-08-25,validation,1765.1,1334.4213386509405,521.9387698924567,2978.0673676032843,validation_forecast_fit_on_train
2022-08-26,validation,1765.1,1333.9479991981168,523.6413803176133,2997.7889079965016,validation_forecast_fit_on_train
2022-08-29,validation,1741.0,1334.0704847241636,526.9037271498393,3095.6995089471643,validation_forecast_fit_on_train
2022-08-30,validation,1743.1,1332.6442018222576,531.7408125579368,3216.3831816231764,validation_forecast_fit_on_train
2022-08-31,validation,1728.7,1333.3874647577704,522.9105936237434,3076.2335348965016,validation_forecast_fit_on_train
2022-09-01,validation,1728.7,1332.3252076301592,511.0071428955992,3071.553398097385,validation_forecast_fit_on_train
2022-09-02,validation,1835.8,1331.7374059397105,531.4331013382322,3069.9387156304088,validation_forecast_fit_on_train
2022-09-05,validation,1885.6,1331.5952037680267,526.1221810149711,3204.3191272403924,validation_forecast_fit_on_train
2022-09-06,validation,1853.8,1330.1008745754436,519.505169154587,3152.6783988463335,validation_forecast_fit_on_train
2022-09-07,validation,1853.8,1330.7752362590004,488.29778229025095,3092.805669980608,validation_forecast_fit_on_train
2022-09-08,validation,1801.0,1329.6476502310015,525.2293004114529,3195.652676455202,validation_forecast_fit_on_train
2022-09-09,validation,1801.0,1328.990735297703,500.9312864032437,3096.70728353375,validation_forecast_fit_on_train
2022-09-12,validation,1725.8,1328.5991714782704,526.6559324785962,3036.903092781764,validation_forecast_fit_on_train
2022-09-13,validation,1732.8,1327.0087309250985,523.6398519998621,3062.4346341913947,validation_forecast_fit_on_train
2022-09-14,validation,1706.8,1327.5742916070174,519.7015148582362,3137.397883083032,validation_forecast_fit_on_train
2022-09-15,validation,1696.8,1326.336273234234,511.1087345410894,3149.349120716632,validation_forecast_fit_on_train
2022-09-16,validation,1696.8,1325.5645488348966,516.431917345673,3113.159148654299,validation_forecast_fit_on_train
2022-09-19,validation,1678.0,1324.8436591743157,510.71608013758816,3145.6647710669245,validation_forecast_fit_on_train
2022-09-20,validation,1678.0,1323.1703478275683,506.4047284958586,3171.0646833672504,validation_forecast_fit_on_train
2022-09-21,validation,1687.0,1323.6674087776905,519.6421288132012,3227.4339063046737,validation_forecast_fit_on_train
2022-09-22,validation,1683.6,1322.3924849530893,511.0041978179927,3070.514966712438,validation_forecast_fit_on_train
2022-09-23,validation,1683.6,1321.6143024487596,498.783817406696,3183.1561700376405,validation_forecast_fit_on_train
2022-09-26,validation,1646.4,1321.107132661988,499.6008778818998,3081.546792690965,validation_forecast_fit_on_train
2022-09-27,validation,1640.2,1319.5995726956257,518.0274358525688,3023.147328212033,validation_forecast_fit_on_train
2022-09-28,validation,1661.5,1320.3045210388334,520.5008913811951,3281.355725123176,validation_forecast_fit_on_train
2022-09-29,validation,1667.5,1319.2895494707032,498.9728004700309,3215.718506835534,validation_forecast_fit_on_train
2022-09-30,validation,1667.5,1318.8154457065318,502.759922404501,3007.8055295860972,validation_forecast_fit_on_train
2022-10-03,validation,2015.1,1319.4458388776334,503.95589651532435,3107.610964247317,validation_forecast_fit_on_train
2022-10-04,validation,2015.1,1318.3726691590912,510.3801036711729,3099.2493349886126,validation_forecast_fit_on_train
2022-10-05,validation,1864.7,1319.5219211311078,509.4203375067078,2988.6497587582576,validation_forecast_fit_on_train
2022-10-06,validation,1864.7,1318.9537356745811,497.62348529782116,3248.6918578570962,validation_forecast_fit_on_train
2022-10-07,validation,1864.7,1318.9158586770222,482.1935134259386,3146.2761495621844,validation_forecast_fit_on_train
2022-10-10,validation,1700.9,1320.674958429987,518.9380392763973,3253.47274691766,validation_forecast_fit_on_train
2022-10-11,validation,1760.6,1319.876980481969,512.2010055584225,3289.3943614398554,validation_forecast_fit_on_train
2022-10-12,validation,1760.6,1321.235806557331,505.73130439086816,3091.9448568939624,validation_forecast_fit_on_train
2022-10-13,validation,1680.0,1320.797710319931,504.8162609626497,3218.7345126864234,validation_forecast_fit_on_train
2022-10-14,validation,1680.0,1320.805722680612,509.76304066697384,3155.1314243831853,validation_forecast_fit_on_train
2022-10-17,validation,1667.6,1322.151311996873,506.945299286271,3125.3921567997736,validation_forecast_fit_on_train
2022-10-18,validation,1660.4,1321.0266837331149,478.39427055227355,3104.898466333768,validation_forecast_fit_on_train
2022-10-19,validation,1654.0,1321.9721839730223,480.54118166612545,3144.7785099285697,validation_forecast_fit_on_train
2022-10-20,validation,1644.3,1321.0382785466213,502.4569729641246,3164.3231036153006,validation_forecast_fit_on_train
2022-10-21,validation,1644.3,1320.4793339729147,492.72491469888354,3291.3248654864833,validation_forecast_fit_on_train
2022-10-24,validation,1666.3,1319.8264661869798,496.96060884079145,3260.502347930376,validation_forecast_fit_on_train
2022-10-25,validation,1660.5,1317.9939458749043,503.9360312523436,3182.9525690795635,validation_forecast_fit_on_train
2022-10-26,validation,1674.0,1318.2352024445192,476.75324135186014,3284.013459557746,validation_forecast_fit_on_train
2022-10-27,validation,1669.2,1316.6300893802575,481.90013245988683,3242.5912371396666,validation_forecast_fit_on_train
2022-10-28,validation,1669.2,1315.4466317644394,479.7954400562118,3233.2468437638067,validation_forecast_fit_on_train
2022-10-31,validation,1648.5,1313.3849531311064,479.1575711995651,3328.1204935943497,validation_forecast_fit_on_train
2022-11-01,validation,1823.1,1311.30099068072,467.6693127818456,3188.4543629140517,validation_forecast_fit_on_train
2022-11-02,validation,1866.4,1311.406919725225,494.96147931387645,3139.875357858856,validation_forecast_fit_on_train
2022-11-03,validation,1866.4,1309.8111565163324,482.1235400596525,3277.7617063528523,validation_forecast_fit_on_train
2022-11-04,validation,1970.8,1308.775223277196,487.1854741351329,3178.3801106987426,validation_forecast_fit_on_train
2022-11-07,validation,1743.0,1307.989114110807,469.60557913904205,3283.8814923496698,validation_forecast_fit_on_train
2022-11-08,validation,1799.0,1306.5961724206247,482.41404870616606,3193.6953019488587,validation_forecast_fit_on_train
2022-11-09,validation,1799.0,1307.4961900944675,473.47535379411056,3267.2143069963454,validation_forecast_fit_on_train
2022-11-10,validation,1686.0,1306.793899584433,460.0290015314566,3328.209134905033,validation_forecast_fit_on_train
2022-11-11,validation,1686.0,1306.7237254760944,490.49440038682116,3187.4720018370213,validation_forecast_fit_on_train
2022-11-14,validation,1778.4,1309.043023198821,470.0655141729587,3278.761732333719,validation_forecast_fit_on_train
2022-11-15,validation,1791.8,1308.6668854252318,481.9007186692775,3136.50908317279,validation_forecast_fit_on_train
2022-11-16,validation,1788.2,1310.533104327603,468.1319240581677,3426.9198718904045,validation_forecast_fit_on_train
2022-11-17,validation,1777.6,1310.7122290842606,488.6688603938803,3220.0138882571187,validation_forecast_fit_on_train
2022-11-18,validation,1777.6,1311.4174494494907,483.3626368816397,3258.494193186709,validation_forecast_fit_on_train
2022-11-21,validation,1755.0,1315.2020576695622,454.1233367060637,3316.8959466573874,validation_forecast_fit_on_train
2022-11-22,validation,1751.0,1314.9585454383898,450.20231476544126,3157.3119901298887,validation_forecast_fit_on_train
