date,dataset_id,split,gold_price
1980-09-19,long_univariate,train,604.0
1980-09-22,long_univariate,train,604.0
1980-09-23,long_univariate,train,604.0
1980-09-24,long_univariate,train,604.0
1980-09-25,long_univariate,train,604.0
1980-09-26,long_univariate,train,604.0
1980-09-29,long_univariate,train,604.0
1980-09-30,long_univariate,train,604.0
1980-10-01,long_univariate,train,602.85
1980-10-02,long_univariate,train,602.85
1980-10-03,long_univariate,train,585.0
1980-10-06,long_univariate,train,604.0
1980-10-07,long_univariate,train,656.5
1980-10-08,long_univariate,train,656.5
1980-10-09,long_univariate,train,686.5
1980-10-10,long_univariate,train,685.25
1980-10-13,long_univariate,train,579.0
1980-10-14,long_univariate,train,579.0
1980-10-15,long_univariate,train,579.0
1980-10-16,long_univariate,train,579.0
1980-10-17,long_univariate,train,579.0
1980-10-20,long_univariate,train,579.0
1980-10-21,long_univariate,train,579.0
1980-10-22,long_univariate,train,579.0
1980-10-23,long_univariate,train,579.0
1980-10-24,long_univariate,train,579.0
1980-10-27,long_univariate,train,579.0
1980-10-28,long_univariate,train,579.0
1980-10-29,long_univariate,train,579.0
1980-10-30,long_univariate,train,579.0
1980-10-31,long_univariate,train,579.0
1980-11-03,long_univariate,train,570.25
1980-11-04,long_univariate,train,530.5
1980-11-05,long_univariate,train,530.5
1980-11-06,long_univariate,train,596.0
1980-11-07,long_univariate,train,667.0
1980-11-10,long_univariate,train,674.0
1980-11-11,long_univariate,train,598.5
1980-11-12,long_univariate,train,558.0
1980-11-13,long_univariate,train,558.0
1980-11-14,long_univariate,train,558.0
1980-11-17,long_univariate,train,558.0
1980-11-18,long_univariate,train,558.0
1980-11-19,long_univariate,train,558.0
1980-11-20,long_univariate,train,558.0
1980-11-21,long_univariate,train,558.0
1980-11-24,long_univariate,train,558.0
1980-11-25,long_univariate,train,558.0
1980-11-26,long_univariate,train,558.0
1980-11-27,long_univariate,train,558.0
1980-11-28,long_univariate,train,558.0
1980-12-01,long_univariate,train,558.0
1980-12-02,long_univariate,train,694.5
1980-12-03,long_univariate,train,585.7
1980-12-04,long_univariate,train,585.7
1980-12-05,long_univariate,train,513.25
1980-12-08,long_univariate,train,605.0
1980-12-09,long_univariate,train,685.5
1980-12-10,long_univariate,train,685.5
1980-12-11,long_univariate,train,619.5
1980-12-12,long_univariate,train,562.75
1980-12-15,long_univariate,train,562.75
1980-12-16,long_univariate,train,562.75
1980-12-17,long_univariate,train,562.75
1980-12-18,long_univariate,train,562.75
1980-12-19,long_univariate,train,562.75
1980-12-22,long_univariate,train,562.75
1980-12-23,long_univariate,train,562.75
1980-12-24,long_univariate,train,562.75
1980-12-25,long_univariate,train,562.75
1980-12-26,long_univariate,train,562.75
1980-12-29,long_univariate,train,562.75
1980-12-30,long_univariate,train,562.75
1980-12-31,long_univariate,train,562.75
1981-01-01,long_univariate,train,562.75
1981-01-02,long_univariate,train,562.75
1981-01-05,long_univariate,train,487.5
1981-01-06,long_univariate,train,483.25
1981-01-07,long_univariate,train,422.0
1981-01-08,long_univariate,train,422.0
1981-01-09,long_univariate,train,421.5
1981-01-12,long_univariate,train,402.5
1981-01-13,long_univariate,train,402.5
1981-01-14,long_univariate,train,402.5
1981-01-15,long_univariate,train,402.5
1981-01-16,long_univariate,train,402.5
1981-01-19,long_univariate,train,402.5
1981-01-20,long_univariate,train,402.5
1981-01-21,long_univariate,train,402.5
1981-01-22,long_univariate,train,402.5
1981-01-23,long_univariate,train,402.5
1981-01-26,long_univariate,train,402.5
1981-01-27,long_univariate,train,402.5
1981-01-28,long_univariate,train,402.5
1981-01-29,long_univariate,train,402.5
1981-01-30,long_univariate,train,402.5
1981-02-02,long_univariate,train,493.5
1981-02-03,long_univariate,train,465.5
1981-02-04,long_univariate,train,519.5
1981-02-05,long_univariate,train,519.5
1981-02-06,long_univariate,train,474.0
1981-02-09,long_univariate,train,430.0
1981-02-10,long_univariate,train,435.0
1981-02-11,long_univariate,train,430.0
1981-02-12,long_univariate,train,406.75
1981-02-13,long_univariate,train,406.75
1981-02-16,long_univariate,train,406.75
1981-02-17,long_univariate,train,406.75
1981-02-18,long_univariate,train,406.75
1981-02-19,long_univariate,train,406.75
1981-02-20,long_univariate,train,406.75
1981-02-23,long_univariate,train,406.75
1981-02-24,long_univariate,train,406.75
1981-02-25,long_univariate,train,406.75
1981-02-26,long_univariate,train,406.75
1981-02-27,long_univariate,train,406.75
1981-03-02,long_univariate,train,486.25
1981-03-03,long_univariate,train,471.0
1981-03-04,long_univariate,train,523.0
1981-03-05,long_univariate,train,523.0
1981-03-06,long_univariate,train,475.5
1981-03-09,long_univariate,train,436.5
1981-03-10,long_univariate,train,436.5
1981-03-11,long_univariate,train,428.25
1981-03-12,long_univariate,train,416.5
1981-03-13,long_univariate,train,416.5
1981-03-16,long_univariate,train,416.5
1981-03-17,long_univariate,train,416.5
1981-03-18,long_univariate,train,416.5
1981-03-19,long_univariate,train,416.5
1981-03-20,long_univariate,train,416.5
1981-03-23,long_univariate,train,416.5
1981-03-24,long_univariate,train,416.5
1981-03-25,long_univariate,train,416.5
1981-03-26,long_univariate,train,416.5
1981-03-27,long_univariate,train,416.5
1981-03-30,long_univariate,train,416.5
1981-03-31,long_univariate,train,416.5
1981-04-01,long_univariate,train,416.5
1981-04-02,long_univariate,train,505.0
1981-04-03,long_univariate,train,465.5
1981-04-06,long_univariate,train,462.5
1981-04-07,long_univariate,train,462.5
1981-04-08,long_univariate,train,391.25
1981-04-09,long_univariate,train,439.5
1981-04-10,long_univariate,train,439.5
1981-04-13,long_univariate,train,426.0
1981-04-14,long_univariate,train,426.0
1981-04-15,long_univariate,train,426.0
1981-04-16,long_univariate,train,426.0
1981-04-17,long_univariate,train,426.0
1981-04-20,long_univariate,train,426.0
1981-04-21,long_univariate,train,426.0
1981-04-22,long_univariate,train,426.0
1981-04-23,long_univariate,train,426.0
1981-04-24,long_univariate,train,426.0
1981-04-27,long_univariate,train,426.0
1981-04-28,long_univariate,train,426.0
1981-04-29,long_univariate,train,426.0
1981-04-30,long_univariate,train,426.0
1981-05-01,long_univariate,train,597.5
1981-05-04,long_univariate,train,461.5
1981-05-05,long_univariate,train,476.25
1981-05-06,long_univariate,train,460.0
1981-05-07,long_univariate,train,460.0
1981-05-08,long_univariate,train,392.4
1981-05-11,long_univariate,train,428.5
1981-05-12,long_univariate,train,428.5
1981-05-13,long_univariate,train,428.5
1981-05-14,long_univariate,train,428.5
1981-05-15,long_univariate,train,428.5
1981-05-18,long_univariate,train,428.5
1981-05-19,long_univariate,train,428.5
1981-05-20,long_univariate,train,428.5
1981-05-21,long_univariate,train,428.5
1981-05-22,long_univariate,train,428.5
1981-05-25,long_univariate,train,428.5
1981-05-26,long_univariate,train,428.5
1981-05-27,long_univariate,train,428.5
1981-05-28,long_univariate,train,428.5
1981-05-29,long_univariate,train,428.5
1981-06-01,long_univariate,train,599.25
1981-06-02,long_univariate,train,500.5
1981-06-03,long_univariate,train,467.0
1981-06-04,long_univariate,train,533.75
1981-06-05,long_univariate,train,482.0
1981-06-08,long_univariate,train,393.25
1981-06-09,long_univariate,train,393.25
1981-06-10,long_univariate,train,443.0
1981-06-11,long_univariate,train,428.25
1981-06-12,long_univariate,train,428.25
1981-06-15,long_univariate,train,428.25
1981-06-16,long_univariate,train,428.25
1981-06-17,long_univariate,train,428.25
1981-06-18,long_univariate,train,428.25
1981-06-19,long_univariate,train,428.25
1981-06-22,long_univariate,train,428.25
1981-06-23,long_univariate,train,428.25
1981-06-24,long_univariate,train,428.25
1981-06-25,long_univariate,train,428.25
1981-06-26,long_univariate,train,428.25
1981-06-29,long_univariate,train,428.25
1981-06-30,long_univariate,train,428.25
1981-07-01,long_univariate,train,585.0
1981-07-02,long_univariate,train,585.0
1981-07-03,long_univariate,train,585.0
1981-07-06,long_univariate,train,477.75
1981-07-07,long_univariate,train,405.0
1981-07-08,long_univariate,train,397.25
1981-07-09,long_univariate,train,436.5
1981-07-10,long_univariate,train,445.5
1981-07-13,long_univariate,train,416.75
1981-07-14,long_univariate,train,416.75
1981-07-15,long_univariate,train,416.75
1981-07-16,long_univariate,train,416.75
1981-07-17,long_univariate,train,416.75
1981-07-20,long_univariate,train,416.75
1981-07-21,long_univariate,train,416.75
1981-07-22,long_univariate,train,416.75
1981-07-23,long_univariate,train,416.75
1981-07-24,long_univariate,train,416.75
1981-07-27,long_univariate,train,416.75
1981-07-28,long_univariate,train,416.75
1981-07-29,long_univariate,train,416.75
1981-07-30,long_univariate,train,416.75
1981-07-31,long_univariate,train,416.75
1981-08-03,long_univariate,train,574.75
1981-08-04,long_univariate,train,508.5
1981-08-05,long_univariate,train,485.75
1981-08-06,long_univariate,train,473.5
1981-08-07,long_univariate,train,397.75
1981-08-10,long_univariate,train,443.25
1981-08-11,long_univariate,train,443.25
1981-08-12,long_univariate,train,415.25
1981-08-13,long_univariate,train,415.25
1981-08-14,long_univariate,train,415.25
1981-08-17,long_univariate,train,415.25
1981-08-18,long_univariate,train,415.25
1981-08-19,long_univariate,train,415.25
1981-08-20,long_univariate,train,415.25
1981-08-21,long_univariate,train,415.25
1981-08-24,long_univariate,train,415.25
1981-08-25,long_univariate,train,415.25
1981-08-26,long_univariate,train,415.25
1981-08-27,long_univariate,train,415.25
1981-08-28,long_univariate,train,415.25
1981-08-31,long_univariate,train,415.25
1981-09-01,long_univariate,train,577.75
1981-09-02,long_univariate,train,512.5
1981-09-03,long_univariate,train,474.25
1981-09-04,long_univariate,train,503.0
1981-09-07,long_univariate,train,406.25
1981-09-08,long_univariate,train,406.25
1981-09-09,long_univariate,train,436.75
1981-09-10,long_univariate,train,453.5
1981-09-11,long_univariate,train,429.75
1981-09-14,long_univariate,train,410.25
1981-09-15,long_univariate,train,410.25
1981-09-16,long_univariate,train,410.25
1981-09-17,long_univariate,train,410.25
1981-09-18,long_univariate,train,410.25
1981-09-21,long_univariate,train,410.25
1981-09-22,long_univariate,train,410.25
1981-09-23,long_univariate,train,410.25
1981-09-24,long_univariate,train,410.25
1981-09-25,long_univariate,train,410.25
1981-09-28,long_univariate,train,410.25
1981-09-29,long_univariate,train,410.25
1981-09-30,long_univariate,train,410.25
1981-10-01,long_univariate,train,410.25
1981-10-02,long_univariate,train,519.5
1981-10-05,long_univariate,train,493.5
1981-10-06,long_univariate,train,465.25
1981-10-07,long_univariate,train,416.5
1981-10-08,long_univariate,train,393.75
1981-10-09,long_univariate,train,451.5
1981-10-12,long_univariate,train,405.5
1981-10-13,long_univariate,train,405.5
1981-10-14,long_univariate,train,405.5
1981-10-15,long_univariate,train,405.5
1981-10-16,long_univariate,train,405.5
1981-10-19,long_univariate,train,405.5
1981-10-20,long_univariate,train,405.5
1981-10-21,long_univariate,train,405.5
1981-10-22,long_univariate,train,405.5
1981-10-23,long_univariate,train,405.5
1981-10-26,long_univariate,train,405.5
1981-10-27,long_univariate,train,405.5
1981-10-28,long_univariate,train,405.5
1981-10-29,long_univariate,train,405.5
1981-10-30,long_univariate,train,405.5
1981-11-02,long_univariate,train,501.0
1981-11-03,long_univariate,train,476.25
1981-11-04,long_univariate,train,476.25
1981-11-05,long_univariate,train,493.0
1981-11-06,long_univariate,train,464.25
1981-11-09,long_univariate,train,448.25
1981-11-10,long_univariate,train,448.25
1981-11-11,long_univariate,train,412.0
1981-11-12,long_univariate,train,409.75
1981-11-13,long_univariate,train,409.75
1981-11-16,long_univariate,train,409.75
1981-11-17,long_univariate,train,409.75
1981-11-18,long_univariate,train,409.75
1981-11-19,long_univariate,train,409.75
1981-11-20,long_univariate,train,409.75
1981-11-23,long_univariate,train,409.75
1981-11-24,long_univariate,train,409.75
1981-11-25,long_univariate,train,409.75
1981-11-26,long_univariate,train,409.75
1981-11-27,long_univariate,train,409.75
1981-11-30,long_univariate,train,409.75
1981-12-01,long_univariate,train,562.0
1981-12-02,long_univariate,train,490.25
1981-12-03,long_univariate,train,478.0
1981-12-04,long_univariate,train,478.0
1981-12-07,long_univariate,train,472.0
1981-12-08,long_univariate,train,417.5
1981-12-09,long_univariate,train,417.5
1981-12-10,long_univariate,train,449.5
1981-12-11,long_univariate,train,411.5
1981-12-14,long_univariate,train,411.5
1981-12-15,long_univariate,train,411.5
1981-12-16,long_univariate,train,411.5
1981-12-17,long_univariate,train,411.5
1981-12-18,long_univariate,train,411.5
1981-12-21,long_univariate,train,411.5
1981-12-22,long_univariate,train,411.5
1981-12-23,long_univariate,train,411.5
1981-12-24,long_univariate,train,411.5
1981-12-25,long_univariate,train,411.5
1981-12-28,long_univariate,train,411.5
1981-12-29,long_univariate,train,411.5
1981-12-30,long_univariate,train,411.5
1981-12-31,long_univariate,train,411.5
1982-01-01,long_univariate,train,411.5
1982-01-04,long_univariate,train,327.0
1982-01-05,long_univariate,train,327.0
1982-01-06,long_univariate,train,318.75
1982-01-07,long_univariate,train,310.25
1982-01-08,long_univariate,train,310.25
1982-01-11,long_univariate,train,427.25
1982-01-12,long_univariate,train,440.25
1982-01-13,long_univariate,train,440.25
1982-01-14,long_univariate,train,440.25
1982-01-15,long_univariate,train,440.25
1982-01-18,long_univariate,train,440.25
1982-01-19,long_univariate,train,440.25
1982-01-20,long_univariate,train,440.25
1982-01-21,long_univariate,train,440.25
1982-01-22,long_univariate,train,440.25
1982-01-25,long_univariate,train,440.25
1982-01-26,long_univariate,train,440.25
1982-01-27,long_univariate,train,440.25
1982-01-28,long_univariate,train,440.25
1982-01-29,long_univariate,train,440.25
1982-02-01,long_univariate,train,440.25
1982-02-02,long_univariate,train,379.15
1982-02-03,long_univariate,train,361.25
1982-02-04,long_univariate,train,327.75
1982-02-05,long_univariate,train,327.75
1982-02-08,long_univariate,train,351.35
1982-02-09,long_univariate,train,409.75
1982-02-10,long_univariate,train,409.75
1982-02-11,long_univariate,train,431.0
1982-02-12,long_univariate,train,446.25
1982-02-15,long_univariate,train,446.25
1982-02-16,long_univariate,train,446.25
1982-02-17,long_univariate,train,446.25
1982-02-18,long_univariate,train,446.25
1982-02-19,long_univariate,train,446.25
1982-02-22,long_univariate,train,446.25
1982-02-23,long_univariate,train,446.25
1982-02-24,long_univariate,train,446.25
1982-02-25,long_univariate,train,446.25
1982-02-26,long_univariate,train,446.25
1982-03-01,long_univariate,train,446.25
1982-03-02,long_univariate,train,378.0
1982-03-03,long_univariate,train,353.75
1982-03-04,long_univariate,train,353.75
1982-03-05,long_univariate,train,353.75
1982-03-08,long_univariate,train,349.25
1982-03-09,long_univariate,train,455.0
1982-03-10,long_univariate,train,455.0
1982-03-11,long_univariate,train,427.5
1982-03-12,long_univariate,train,441.25
1982-03-15,long_univariate,train,441.25
1982-03-16,long_univariate,train,441.25
1982-03-17,long_univariate,train,441.25
1982-03-18,long_univariate,train,441.25
1982-03-19,long_univariate,train,441.25
1982-03-22,long_univariate,train,441.25
1982-03-23,long_univariate,train,441.25
1982-03-24,long_univariate,train,441.25
1982-03-25,long_univariate,train,441.25
1982-03-26,long_univariate,train,441.25
1982-03-29,long_univariate,train,441.25
1982-03-30,long_univariate,train,441.25
1982-03-31,long_univariate,train,441.25
1982-04-01,long_univariate,train,395.0
1982-04-02,long_univariate,train,383.75
1982-04-05,long_univariate,train,341.75
1982-04-06,long_univariate,train,318.75
1982-04-07,long_univariate,train,318.75
1982-04-08,long_univariate,train,346.25
1982-04-09,long_univariate,train,346.25
1982-04-12,long_univariate,train,424.75
1982-04-13,long_univariate,train,424.75
1982-04-14,long_univariate,train,424.75
1982-04-15,long_univariate,train,424.75
1982-04-16,long_univariate,train,424.75
1982-04-19,long_univariate,train,424.75
1982-04-20,long_univariate,train,424.75
1982-04-21,long_univariate,train,424.75
1982-04-22,long_univariate,train,424.75
1982-04-23,long_univariate,train,424.75
1982-04-26,long_univariate,train,424.75
1982-04-27,long_univariate,train,424.75
1982-04-28,long_univariate,train,424.75
1982-04-29,long_univariate,train,424.75
1982-04-30,long_univariate,train,424.75
1982-05-03,long_univariate,train,342.4
1982-05-04,long_univariate,train,337.5
1982-05-05,long_univariate,train,338.4
1982-05-06,long_univariate,train,338.4
1982-05-07,long_univariate,train,315.25
1982-05-10,long_univariate,train,390.25
1982-05-11,long_univariate,train,417.5
1982-05-12,long_univariate,train,417.5
1982-05-13,long_univariate,train,417.5
1982-05-14,long_univariate,train,417.5
1982-05-17,long_univariate,train,417.5
1982-05-18,long_univariate,train,417.5
1982-05-19,long_univariate,train,417.5
1982-05-20,long_univariate,train,417.5
1982-05-21,long_univariate,train,417.5
1982-05-24,long_univariate,train,417.5
1982-05-25,long_univariate,train,417.5
1982-05-26,long_univariate,train,417.5
1982-05-27,long_univariate,train,417.5
1982-05-28,long_univariate,train,417.5
1982-05-31,long_univariate,train,417.5
1982-06-01,long_univariate,train,401.5
1982-06-02,long_univariate,train,401.5
1982-06-03,long_univariate,train,401.5
1982-06-04,long_univariate,train,345.5
1982-06-07,long_univariate,train,311.0
1982-06-08,long_univariate,train,344.75
1982-06-09,long_univariate,train,474.0
1982-06-10,long_univariate,train,404.0
1982-06-11,long_univariate,train,404.0
1982-06-14,long_univariate,train,445.25
1982-06-15,long_univariate,train,445.25
1982-06-16,long_univariate,train,445.25
1982-06-17,long_univariate,train,445.25
1982-06-18,long_univariate,train,445.25
1982-06-21,long_univariate,train,445.25
1982-06-22,long_univariate,train,445.25
1982-06-23,long_univariate,train,445.25
1982-06-24,long_univariate,train,445.25
1982-06-25,long_univariate,train,445.25
1982-06-28,long_univariate,train,445.25
1982-06-29,long_univariate,train,445.25
1982-06-30,long_univariate,train,445.25
1982-07-01,long_univariate,train,396.5
1982-07-02,long_univariate,train,396.5
1982-07-05,long_univariate,train,334.75
1982-07-06,long_univariate,train,325.25
1982-07-07,long_univariate,train,306.75
1982-07-08,long_univariate,train,306.75
1982-07-09,long_univariate,train,481.0
1982-07-12,long_univariate,train,454.5
1982-07-13,long_univariate,train,454.5
1982-07-14,long_univariate,train,454.5
1982-07-15,long_univariate,train,454.5
1982-07-16,long_univariate,train,454.5
1982-07-19,long_univariate,train,454.5
1982-07-20,long_univariate,train,454.5
1982-07-21,long_univariate,train,454.5
1982-07-22,long_univariate,train,454.5
1982-07-23,long_univariate,train,454.5
1982-07-26,long_univariate,train,454.5
1982-07-27,long_univariate,train,454.5
1982-07-28,long_univariate,train,454.5
1982-07-29,long_univariate,train,454.5
1982-07-30,long_univariate,train,454.5
1982-08-02,long_univariate,train,379.75
1982-08-03,long_univariate,train,330.5
1982-08-04,long_univariate,train,351.5
1982-08-05,long_univariate,train,351.5
1982-08-06,long_univariate,train,328.75
1982-08-09,long_univariate,train,458.0
1982-08-10,long_univariate,train,433.0
1982-08-11,long_univariate,train,407.25
1982-08-12,long_univariate,train,445.0
1982-08-13,long_univariate,train,445.0
1982-08-16,long_univariate,train,445.0
1982-08-17,long_univariate,train,445.0
1982-08-18,long_univariate,train,445.0
1982-08-19,long_univariate,train,445.0
1982-08-20,long_univariate,train,445.0
1982-08-23,long_univariate,train,445.0
1982-08-24,long_univariate,train,445.0
1982-08-25,long_univariate,train,445.0
1982-08-26,long_univariate,train,445.0
1982-08-27,long_univariate,train,445.0
1982-08-30,long_univariate,train,445.0
1982-08-31,long_univariate,train,445.0
1982-09-01,long_univariate,train,445.0
1982-09-02,long_univariate,train,378.5
1982-09-03,long_univariate,train,329.25
1982-09-06,long_univariate,train,326.0
1982-09-07,long_univariate,train,328.5
1982-09-08,long_univariate,train,336.0
1982-09-09,long_univariate,train,466.0
1982-09-10,long_univariate,train,466.0
1982-09-13,long_univariate,train,437.5
1982-09-14,long_univariate,train,437.5
1982-09-15,long_univariate,train,437.5
1982-09-16,long_univariate,train,437.5
1982-09-17,long_univariate,train,437.5
1982-09-20,long_univariate,train,437.5
1982-09-21,long_univariate,train,437.5
1982-09-22,long_univariate,train,437.5
1982-09-23,long_univariate,train,437.5
1982-09-24,long_univariate,train,437.5
1982-09-27,long_univariate,train,437.5
1982-09-28,long_univariate,train,437.5
1982-09-29,long_univariate,train,437.5
1982-09-30,long_univariate,train,437.5
1982-10-01,long_univariate,train,437.5
1982-10-04,long_univariate,train,333.0
1982-10-05,long_univariate,train,329.0
1982-10-06,long_univariate,train,326.75
1982-10-07,long_univariate,train,326.75
1982-10-08,long_univariate,train,338.25
1982-10-11,long_univariate,train,411.0
1982-10-12,long_univariate,train,435.75
1982-10-13,long_univariate,train,435.75
1982-10-14,long_univariate,train,435.75
1982-10-15,long_univariate,train,435.75
1982-10-18,long_univariate,train,435.75
1982-10-19,long_univariate,train,435.75
1982-10-20,long_univariate,train,435.75
1982-10-21,long_univariate,train,435.75
1982-10-22,long_univariate,train,435.75
1982-10-25,long_univariate,train,435.75
1982-10-26,long_univariate,train,435.75
1982-10-27,long_univariate,train,435.75
1982-10-28,long_univariate,train,435.75
1982-10-29,long_univariate,train,435.75
1982-11-01,long_univariate,train,388.25
1982-11-02,long_univariate,train,380.0
1982-11-03,long_univariate,train,331.75
1982-11-04,long_univariate,train,331.75
1982-11-05,long_univariate,train,332.25
1982-11-08,long_univariate,train,333.5
1982-11-09,long_univariate,train,333.5
1982-11-10,long_univariate,train,430.0
1982-11-11,long_univariate,train,401.25
1982-11-12,long_univariate,train,401.25
1982-11-15,long_univariate,train,401.25
1982-11-16,long_univariate,train,401.25
1982-11-17,long_univariate,train,401.25
1982-11-18,long_univariate,train,401.25
1982-11-19,long_univariate,train,401.25
1982-11-22,long_univariate,train,401.25
1982-11-23,long_univariate,train,401.25
1982-11-24,long_univariate,train,401.25
1982-11-25,long_univariate,train,401.25
1982-11-26,long_univariate,train,401.25
1982-11-29,long_univariate,train,401.25
1982-11-30,long_univariate,train,401.25
1982-12-01,long_univariate,train,389.0
1982-12-02,long_univariate,train,377.5
1982-12-03,long_univariate,train,323.25
1982-12-06,long_univariate,train,331.5
1982-12-07,long_univariate,train,343.0
1982-12-08,long_univariate,train,334.75
1982-12-09,long_univariate,train,334.75
1982-12-10,long_univariate,train,441.25
1982-12-13,long_univariate,train,398.0
1982-12-14,long_univariate,train,398.0
1982-12-15,long_univariate,train,398.0
1982-12-16,long_univariate,train,398.0
1982-12-17,long_univariate,train,398.0
1982-12-20,long_univariate,train,398.0
1982-12-21,long_univariate,train,398.0
1982-12-22,long_univariate,train,398.0
1982-12-23,long_univariate,train,398.0
1982-12-24,long_univariate,train,398.0
1982-12-27,long_univariate,train,398.0
1982-12-28,long_univariate,train,398.0
1982-12-29,long_univariate,train,398.0
1982-12-30,long_univariate,train,398.0
1982-12-31,long_univariate,train,398.0
1983-01-03,long_univariate,train,414.0
1983-01-04,long_univariate,train,414.0
1983-01-05,long_univariate,train,414.0
1983-01-06,long_univariate,train,410.0
1983-01-07,long_univariate,train,416.25
1983-01-10,long_univariate,train,416.6
1983-01-11,long_univariate,train,377.75
1983-01-12,long_univariate,train,399.25
1983-01-13,long_univariate,train,399.25
1983-01-14,long_univariate,train,399.25
1983-01-17,long_univariate,train,399.25
1983-01-18,long_univariate,train,399.25
1983-01-19,long_univariate,train,399.25
1983-01-20,long_univariate,train,399.25
1983-01-21,long_univariate,train,399.25
1983-01-24,long_univariate,train,399.25
1983-01-25,long_univariate,train,399.25
1983-01-26,long_univariate,train,399.25
1983-01-27,long_univariate,train,399.25
1983-01-28,long_univariate,train,399.25
1983-01-31,long_univariate,train,399.25
1983-02-01,long_univariate,train,399.25
1983-02-02,long_univariate,train,498.25
1983-02-03,long_univariate,train,430.0
1983-02-04,long_univariate,train,430.0
1983-02-07,long_univariate,train,412.5
1983-02-08,long_univariate,train,414.25
1983-02-09,long_univariate,train,417.5
1983-02-10,long_univariate,train,417.5
1983-02-11,long_univariate,train,383.0
1983-02-14,long_univariate,train,400.75
1983-02-15,long_univariate,train,400.75
1983-02-16,long_univariate,train,400.75
1983-02-17,long_univariate,train,400.75
1983-02-18,long_univariate,train,400.75
1983-02-21,long_univariate,train,400.75
1983-02-22,long_univariate,train,400.75
1983-02-23,long_univariate,train,400.75
1983-02-24,long_univariate,train,400.75
1983-02-25,long_univariate,train,400.75
1983-02-28,long_univariate,train,400.75
1983-03-01,long_univariate,train,400.75
1983-03-02,long_univariate,train,503.5
1983-03-03,long_univariate,train,429.5
1983-03-04,long_univariate,train,429.5
1983-03-07,long_univariate,train,411.5
1983-03-08,long_univariate,train,411.0
1983-03-09,long_univariate,train,411.0
1983-03-10,long_univariate,train,389.0
1983-03-11,long_univariate,train,377.75
1983-03-14,long_univariate,train,377.75
1983-03-15,long_univariate,train,377.75
1983-03-16,long_univariate,train,377.75
1983-03-17,long_univariate,train,377.75
1983-03-18,long_univariate,train,377.75
1983-03-21,long_univariate,train,377.75
1983-03-22,long_univariate,train,377.75
1983-03-23,long_univariate,train,377.75
1983-03-24,long_univariate,train,377.75
1983-03-25,long_univariate,train,377.75
1983-03-28,long_univariate,train,377.75
1983-03-29,long_univariate,train,377.75
1983-03-30,long_univariate,train,377.75
1983-03-31,long_univariate,train,377.75
1983-04-01,long_univariate,train,449.5
1983-04-04,long_univariate,train,412.5
1983-04-05,long_univariate,train,432.75
1983-04-06,long_univariate,train,432.75
1983-04-07,long_univariate,train,416.0
1983-04-08,long_univariate,train,414.0
1983-04-11,long_univariate,train,381.0
1983-04-12,long_univariate,train,381.0
1983-04-13,long_univariate,train,381.0
1983-04-14,long_univariate,train,381.0
1983-04-15,long_univariate,train,381.0
1983-04-18,long_univariate,train,381.0
1983-04-19,long_univariate,train,381.0
1983-04-20,long_univariate,train,381.0
1983-04-21,long_univariate,train,381.0
1983-04-22,long_univariate,train,381.0
1983-04-25,long_univariate,train,381.0
1983-04-26,long_univariate,train,381.0
1983-04-27,long_univariate,train,381.0
1983-04-28,long_univariate,train,381.0
1983-04-29,long_univariate,train,381.0
1983-05-02,long_univariate,train,454.0
1983-05-03,long_univariate,train,454.0
1983-05-04,long_univariate,train,426.75
1983-05-05,long_univariate,train,433.75
1983-05-06,long_univariate,train,433.75
1983-05-09,long_univariate,train,419.1
1983-05-10,long_univariate,train,389.5
1983-05-11,long_univariate,train,389.5
1983-05-12,long_univariate,train,397.25
1983-05-13,long_univariate,train,397.25
1983-05-16,long_univariate,train,397.25
1983-05-17,long_univariate,train,397.25
1983-05-18,long_univariate,train,397.25
1983-05-19,long_univariate,train,397.25
1983-05-20,long_univariate,train,397.25
1983-05-23,long_univariate,train,397.25
1983-05-24,long_univariate,train,397.25
1983-05-25,long_univariate,train,397.25
1983-05-26,long_univariate,train,397.25
1983-05-27,long_univariate,train,397.25
1983-05-30,long_univariate,train,397.25
1983-05-31,long_univariate,train,397.25
1983-06-01,long_univariate,train,454.5
1983-06-02,long_univariate,train,454.5
1983-06-03,long_univariate,train,454.5
1983-06-06,long_univariate,train,407.75
1983-06-07,long_univariate,train,411.65
1983-06-08,long_univariate,train,411.65
1983-06-09,long_univariate,train,418.25
1983-06-10,long_univariate,train,394.0
1983-06-13,long_univariate,train,397.0
1983-06-14,long_univariate,train,397.0
1983-06-15,long_univariate,train,397.0
1983-06-16,long_univariate,train,397.0
1983-06-17,long_univariate,train,397.0
1983-06-20,long_univariate,train,397.0
1983-06-21,long_univariate,train,397.0
1983-06-22,long_univariate,train,397.0
1983-06-23,long_univariate,train,397.0
1983-06-24,long_univariate,train,397.0
1983-06-27,long_univariate,train,397.0
1983-06-28,long_univariate,train,397.0
1983-06-29,long_univariate,train,397.0
1983-06-30,long_univariate,train,397.0
1983-07-01,long_univariate,train,465.0
1983-07-04,long_univariate,train,425.75
1983-07-05,long_univariate,train,425.75
1983-07-06,long_univariate,train,400.25
1983-07-07,long_univariate,train,412.25
1983-07-08,long_univariate,train,412.25
1983-07-11,long_univariate,train,379.0
1983-07-12,long_univariate,train,399.75
1983-07-13,long_univariate,train,399.75
1983-07-14,long_univariate,train,399.75
1983-07-15,long_univariate,train,399.75
