Date, GLD Close, NAV per GLD in Gold, NAV/share at 10.30 a.m. NYT, Indicative Price of GLD at 4.15 p.m. NYT, Mid point of bid/ask spread at 4.15 p.m. NYT#, Premium/Discount of GLD mid point v Indicative Value of GLD at 4.15 p.m. NYT, Daily Share Volume, Total Net Asset Value Ounces in the Trust as at 4.15 p.m. NYT, Total Net Asset Value Tonnes in the Trust as at 4.15 p.m. NYT, Total Net Asset Value in the Trust
12-Dec-23,183.49,92.68788,183.6007786,183.466,$183.48 ,0.01%,5006186,28153091.64,875.65,55759556443
13-Dec-23,187.63,92.68687,183.7517259,186.894,$187.62 ,0.39%,10574514,28227241.14,877.96,55952400518
14-Dec-23,188.73,92.68628,189.6453922,188.746,$188.73 ,-0.01%,9102728,28217972.51,877.67,57728057693
15-Dec-23,187,92.68517,188.3640704,187.071,$187.03 ,-0.02%,8322057,28282852.13,879.69,57469877870
18-Dec-23,187.85,92.68206,187.5838558,187.82,$187.83 ,0.01%,5353685,28282852.13,879.69,57231834398
19-Dec-23,189.13,92.6812,189.1947727,189.088,$189.10 ,0.01%,5936181,28217975.29,877.67,57590888825
20-Dec-23,188.1,92.68014,188.6550491,188.108,$188.10 ,0.00%,5821288,28236511.32,878.25,57464327960
21-Dec-23,189.43,92.67918,189.2230879,189.427,$189.43 ,0.00%,4594407,28236511.32,878.25,57637352581
22-Dec-23,190.27,92.67831,190.50954,190.306,$190.29 ,-0.01%,7162597,28236511.32,878.25,58029205883
25-Dec-23, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
26-Dec-23,191.72,92.67831,190.50954,191.68,$191.70 ,0.01%,7162597,28236511.32,878.25,58029205883
27-Dec-23,192.59,92.67342,191.7783792,192.594,$192.61 ,0.01%,5747410,28347720.01,881.71,58645828355
28-Dec-23,191.47,92.67252,192.6105759,191.517,$191.50 ,-0.01%,6130217,28310651,880.55,58823269882
29-Dec-23,191.17,92.6713,191.1252834,191.204,$191.19 ,-0.01%,4595504,28264315.35,879.11,58274098895
1-Jan-24, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
2-Jan-24,190.72,92.66732,191.5943227,190.77,$190.72 ,-0.03%,5982715,28245781.89,878.54,58378790116
3-Jan-24,189.13,92.6659,189.2330319,189.159,$189.13 ,-0.02%,8623103,28106783.04,874.21,57375455252
4-Jan-24,189.32,92.66484,188.9945801,189.365,$189.32 ,-0.02%,4334685,28106783.04,874.21,57303156685
5-Jan-24,189.35,92.66412,190.5498655,189.413,$189.36 ,-0.03%,7432067,27958520.45,869.6,57469841523
8-Jan-24,187.87,92.66049,187.6467609,187.839,$187.85 ,0.01%,6152472,27958520.45,869.6,56594263071
9-Jan-24,187.93,92.65967,188.5531667,188.005,$187.94 ,-0.03%,4433053,27958520.45,869.6,56867635060
10-Jan-24,187.5,92.6585,187.8002388,187.504,$187.49 ,-0.01%,4413233,27810266.85,864.99,56340071619
11-Jan-24,187.87,92.65753,188.016031,187.859,$187.86 ,0.00%,6788464,27773203.83,863.84,56329602883
12-Jan-24,189.71,92.65708,190.4705244,189.711,$189.73 ,0.01%,6829020,27773203.83,863.84,57064969117
15-Jan-24, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
16-Jan-24,187.91,92.65263,188.839955,187.923,$187.93 ,0.00%,6514872,27791432.7,864.4,56633102491
17-Jan-24,185.84,92.6514,186.3914563,185.845,$185.87 ,0.01%,8368248,27717311.58,862.1,55749684583
18-Jan-24,187.37,92.6504,186.5237879,187.36,$187.34 ,-0.01%,4569482,27717311.58,862.1,55789264959
19-Jan-24,187.93,92.64953,187.9442037,187.902,$187.91 ,0.00%,5620442,27680251.77,860.95,56138933641
22-Jan-24,187.22,92.64642,187.2939986,187.193,$187.23 ,0.02%,4339070,27615399.27,858.93,55813611592
23-Jan-24,187.95,92.64542,187.4170537,187.936,$187.94 ,0.00%,5038827,27615399.27,858.93,55850281988
24-Jan-24,186.4,92.64443,187.5725412,186.377,$186.42 ,0.02%,5939594,27615399.27,858.93,55896617268
25-Jan-24,187.14,92.6434,187.4870899,187.067,$187.14 ,0.04%,4588802,27615399.27,858.93,55871152789
26-Jan-24,187.01,92.64232,186.9938999,186.989,$187.00 ,0.01%,4351145,27522756.95,856.05,55537188268
29-Jan-24,188.33,92.63934,187.3630752,188.209,$188.31 ,0.05%,5607520,27485701.22,854.89,55571888118
30-Jan-24,188.59,92.63863,189.26536,188.594,$188.60 ,0.00%,4968332,27420854.17,852.88,56003620014
31-Jan-24,188.45,92.63777,190.2085083,188.372,$188.50 ,0.07%,7763840,27365271.51,851.15,56168572508
1-Feb-24,190.41,92.63665,189.5206835,190.359,$190.42 ,0.03%,10168791,27383798.84,851.72,56003361986
2-Feb-24,188.61,92.63545,188.4343925,188.645,$188.61 ,-0.02%,7259972,27383798.84,851.72,55682362982
5-Feb-24,187.57,92.63212,186.9316204,187.594,$187.57 ,-0.01%,5353930,27383798.84,851.72,55238293833
6-Feb-24,188.55,92.63134,188.1157324,188.549,$188.56 ,0.01%,4542074,27254114.97,847.69,55324836915
7-Feb-24,188.5,92.63053,189.1144968,188.475,$188.47 ,0.00%,6221908,27078116.96,842.22,55259255966
8-Feb-24,188.33,92.62927,187.9123691,188.29,$188.31 ,0.01%,3862669,27124431.59,843.66,55001950441
9-Feb-24,187.6,92.62815,187.4330715,187.567,$187.58 ,0.01%,4340384,27068643.23,841.92,54767943500
12-Feb-24,187.11,92.62507,186.6580444,187.107,$187.11 ,0.00%,4690873,27068643.23,841.92,54541480566
13-Feb-24,184.53,92.62394,184.8866497,184.561,$184.56 ,0.00%,9494394,27022331.26,840.48,53931435726
14-Feb-24,184.42,92.62285,183.8656288,184.403,$184.41 ,0.00%,6996007,26976019.84,839.04,53541671106
15-Feb-24,185.66,92.62198,185.6190795,185.616,$185.65 ,0.02%,6136750,26920446.65,837.31,53940904493
16-Feb-24,186.34,92.62092,185.0473367,186.338,$186.36 ,0.01%,6371768,26938970.83,837.89,53811765505
19-Feb-24, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
20-Feb-24,187.47,92.61716,187.9294848,187.496,$187.47 ,-0.01%,5485065,26883400.54,836.16,54537136495
21-Feb-24,187.48,92.61613,187.7097352,187.495,$187.47 ,-0.01%,5707598,26679645.05,829.82,54060403728
22-Feb-24,187.56,92.61509,187.4529329,187.485,$187.52 ,0.02%,4415946,26614814.49,827.81,53855227623
23-Feb-24,188.62,92.61411,187.7704809,188.593,$188.61 ,0.01%,6776827,26614814.49,827.81,53946459148
26-Feb-24,188.2,92.61107,187.7411653,188.187,$188.21 ,0.01%,4422597,26614814.49,827.81,53938036800
27-Feb-24,188,92.61016,188.4663127,187.988,$188.00 ,0.01%,4976112,26587031.44,826.94,54089831731
28-Feb-24,188.34,92.60912,188.2233974,188.332,$188.34 ,0.00%,2771871,26540726.88,825.5,53926003357
29-Feb-24,189.31,92.60832,189.6664741,189.276,$189.28 ,0.00%,6782666,26457379.39,822.91,54168745293
1-Mar-24,192.89,92.60734,189.8265168,192.91,$192.94 ,0.02%,13246289,26485161.59,823.77,54271401150
4-Mar-24,196.01,92.60505,194.2900205,196.008,$196.01 ,0.00%,11943405,26411077.55,821.47,55392084840
5-Mar-24,197.19,92.6046,197.6552495,197.186,$197.21 ,0.01%,9640188,26411077.55,821.47,56351511639
6-Mar-24,198.81,92.60372,198.4358714,198.755,$198.80 ,0.02%,10380587,26281432.34,817.44,56296256708
7-Mar-24,199.94,92.60287,199.4156559,199.896,$199.91 ,0.01%,8391257,26253651.48,816.57,56514396891
8-Mar-24,201.63,92.60215,201.0577857,201.651,$201.62 ,-0.02%,12384095,26207350.41,815.13,56879249374
11-Mar-24,202,92.59928,201.9080942,201.98,$201.99 ,0.00%,7135084,26207350.41,815.13,57119799843
12-Mar-24,199.79,92.59792,200.1272533,199.704,$199.78 ,0.04%,9372113,26207350.41,815.13,56615999954
13-Mar-24,201.19,92.59704,200.7874221,201.136,$201.18 ,0.02%,5433659,26262908.63,816.86,56923234161
14-Mar-24,200.35,92.59588,200.0811856,200.303,$200.34 ,0.02%,6854652,26262908.63,816.86,56723016125
15-Mar-24,199.71,92.59492,200.3244873,199.688,$199.71 ,0.01%,4504845,26744402.22,831.84,57833679443
18-Mar-24,200.03,92.59178,199.8269466,199.99,$200.02 ,0.02%,7185412,26791945.53,833.32,57809935665
19-Mar-24,199.8,92.59074,199.523785,199.767,$199.79 ,0.01%,4599881,26921572.57,837.35,58001564291
20-Mar-24,202.18,92.58975,199.757756,202.085,$202.12 ,0.02%,9077149,26958608.47,838.5,58149482756
21-Mar-24,201.97,92.58886,200.9641128,201.886,$201.98 ,0.05%,7346938,26958608.47,838.5,58500653238
22-Mar-24,200.35,92.58785,201.0637858,200.315,$200.35 ,0.02%,5949061,26856761.83,835.33,58308497879
25-Mar-24,200.99,92.58487,201.529497,200.963,$200.99 ,0.01%,4034800,26856761.83,835.33,58443554135
26-Mar-24,201.64,92.5839,201.8143809,201.608,$201.65 ,0.02%,5476243,26690110.81,830.15,58162904566
27-Mar-24,203.1,92.58304,203.0068271,203.088,$203.05 ,-0.02%,5888569,26690110.81,830.15,58506567572
28-Mar-24,205.72,92.57925,205.0028646,205.677,$205.70 ,0.01%,8993507,26690110.81,830.15,59081825589
29-Mar-24, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
1-Apr-24,207.82,92.57824,205.0006242,207.493,$207.82 ,0.16%,13581190,26588274.75,826.98,58855679197
2-Apr-24,210.89,92.57793,209.6427146,210.843,$210.85 ,0.00%,13370725,26653079.3,829,60335173278
3-Apr-24,212.74,92.57713,211.0897499,212.653,$212.71 ,0.03%,10470693,26708625.58,830.72,60878283855
4-Apr-24,211.52,92.57631,212.3237683,211.514,$211.52 ,0.00%,12137896,26764171.36,832.45,61361569033
5-Apr-24,215.14,92.57537,212.7891211,215.029,$215.09 ,0.03%,13220845,26569763.09,826.41,61049198858
8-Apr-24,216.48,92.57268,214.7917561,216.455,$216.47 ,0.01%,10271169,26616049.43,827.85,61731150705
9-Apr-24,217.67,92.57223,218.1094328,217.639,$217.67 ,0.01%,13007514,26643821.09,828.71,62750083821
10-Apr-24,215.61,92.57085,215.9677876,215.651,$215.63 ,-0.01%,13291315,26635496.5,828.45,62133932487
11-Apr-24,219.8,92.56989,217.1365616,219.728,$219.69 ,-0.02%,11297583,26709552.41,830.75,62643898026
12-Apr-24,216.89,92.56913,222.3047681,216.933,$216.91 ,-0.01%,30745325,26579955.63,826.72,63823698920
15-Apr-24,220.95,92.56576,216.992656,220.934,$220.91 ,-0.01%,13032260,26635495.08,828.45,62428787143
16-Apr-24,221.22,92.56491,219.3001502,221.199,$221.22 ,0.01%,10719169,26691034.03,830.18,63224233294
17-Apr-24,219.59,92.56404,221.2604442,219.604,$219.61 ,0.00%,11489851,26607726.39,827.59,63590251649
18-Apr-24,220.34,92.56297,220.5497905,220.282,$220.31 ,0.01%,6172484,26607726.39,827.59,63386009791
19-Apr-24,221.03,92.56194,220.2696407,221.013,$220.99 ,-0.01%,8347489,26746569.3,831.9,63635899214
22-Apr-24,215.57,92.5585,216.1194771,215.606,$215.58 ,-0.01%,12942499,26746569.3,831.9,62436916918
23-Apr-24,215.04,92.55743,215.515347,214.943,$214.96 ,0.01%,10342212,26802103.76,833.63,62391692956
24-Apr-24,214.64,92.55634,214.7538385,214.622,$214.66 ,0.02%,5354906,26802103.76,833.63,62171236231
25-Apr-24,215.92,92.55531,214.6079929,215.87,$215.94 ,0.03%,6289746,26839125.89,834.78,62214857156
26-Apr-24,216.62,92.55456,216.8645903,216.55,$216.59 ,0.02%,6160267,26755826.78,832.19,62673866596
29-Apr-24,216.18,92.55141,215.9733439,216.095,$216.17 ,0.03%,6262779,26755826.78,832.19,62416296384
30-Apr-24,211.87,92.55006,213.5129924,211.982,$211.98 ,0.00%,11197362,26755826.78,832.19,61705254801
1-May-24,213.79,92.54899,213.0801633,213.885,$213.77 ,-0.05%,10070037,26718807.19,831.04,61494935125
2-May-24,213.13,92.54779,211.828008,213.232,$213.09 ,-0.07%,6279400,26672533.29,829.6,61027649090
3-May-24,212.96,92.54686,212.3441398,212.914,$212.97 ,0.03%,8643319,26700297.35,830.47,61240049918
6-May-24,215.2,92.54382,212.3371778,215.166,$215.17 ,0.00%,6676645,26755823.64,832.19,61365444370
7-May-24,214.21,92.54321,214.6632364,214.175,$214.22 ,0.02%,5614197,26700297.71,830.47,61908877382
8-May-24,213.58,92.54203,213.6841738,213.594,$213.58 ,-0.01%,4418725,26700297.71,830.47,61626515720
9-May-24,216.95,92.5413,215.2232916,216.885,$216.93 ,0.02%,7589830,26700297.71,830.47,62070397305
10-May-24,218.71,92.54106,219.5490437,218.668,$218.72 ,0.02%,8691873,26747207.8,831.92,63449673638
13-May-24,216.26,92.53788,216.8902914,216.292,$216.29 ,0.00%,4834211,26747207.8,831.92,62681294215
14-May-24,218.09,92.53693,217.9105972,218.031,$218.09 ,0.03%,4638454,26747207.8,831.92,62976162590
15-May-24,220.89,92.53594,218.1534728,220.831,$220.85 ,0.01%,9244560,26793475.77,833.36,63155430391
16-May-24,220.03,92.53505,219.9928308,220.041,$220.06 ,0.01%,4292859,26793475.77,833.36,63687924509
17-May-24,223.66,92.53421,222.3226828,223.615,$223.61 ,0.00%,10284577,26960037.35,838.54,64762597523
20-May-24,224.56,92.53131,223.9535243,224.548,$224.56 ,0.01%,5859350,26960037.35,838.54,65237661629
21-May-24,224.23,92.53035,224.598925,224.232,$224.22 ,-0.01%,3989877,26960037.35,838.54,65425666848
22-May-24,220.11,92.52918,222.8010052,220.159,$220.13 ,-0.01%,8617934,26960037.35,838.54,64901932805
23-May-24,215.72,92.5277,218.1201802,215.775,$215.71 ,-0.03%,9328397,26793487.49,833.36,63145792188
24-May-24,215.92,92.52655,216.7619405,215.939,$215.92 ,-0.01%,3870626,26756476.87,832.21,62665876988
27-May-24, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
28-May-24,218.19,92.52259,217.4882366,218.203,$218.16 ,-0.02%,3748466,26756476.87,832.21,62875849208
29-May-24,216.16,92.52149,216.8102452,216.205,$216.17 ,-0.02%,4154076,26756476.87,832.21,62679841893
30-May-24,216.57,92.52055,217.2891353,216.641,$216.56 ,-0.04%,3034851,26756476.87,832.21,62818289027
31-May-24,215.3,92.51953,217.2589956,215.324,$215.34 ,0.01%,5532959,26756476.87,832.21,62809575633
3-Jun-24,217.22,92.51635,216.2754707,217.162,$217.19 ,0.01%,6159385,26756476.87,832.21,62525238579
4-Jun-24,215.27,92.51516,215.1902729,215.3,$215.29 ,0.00%,5483029,26756476.87,832.21,62211507885
5-Jun-24,217.82,92.51437,216.4882476,217.779,$217.78 ,0.00%,5450453,26802734.06,833.65,62694996495
6-Jun-24,219.43,92.51368,218.3877813,219.455,$219.40 ,-0.03%,5283900,26913750.47,837.1,63507166821
7-Jun-24,211.6,92.51187,213.7764189,211.703,$211.65 ,-0.03%,12186859,26867494.54,835.67,62059294414
10-Jun-24,213.54,92.50872,213.1770914,213.581,$213.54 ,-0.02%,4197231,26867494.54,835.67,61885309619
11-Jun-24,214.15,92.50793,214.2946139,214.202,$214.15 ,-0.02%,3982024,26710231.06,830.77,61845425554
12-Jun-24,214.72,92.5071,215.1946346,214.717,$214.70 ,-0.01%,5664997,26710231.06,830.77,62105172064
13-Jun-24,212.97,92.50579,213.7623866,213.072,$212.98 ,-0.04%,5634465,26663978.16,829.34,61584943570
14-Jun-24,215.73,92.50516,215.57866,215.761,$215.74 ,-0.01%,7010768,26534572.5,825.31,61827959710
17-Jun-24,214.61,92.50206,214.5955227,214.613,$214.56 ,-0.02%,3762449,26534572.5,825.31,61545996295
18-Jun-24,215.47,92.50108,215.0048857,215.461,$215.47 ,0.00%,4890678,26534572.5,825.31,61663401219
19-Jun-24, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
20-Jun-24,218.16,92.49928,217.5213132,218.21,$218.12 ,-0.04%,7255072,26802820.41,833.65,63015924409
21-Jun-24,214.78,92.49813,215.9877593,214.789,$214.75 ,-0.02%,8897161,26747321.53,831.93,62442061226
24-Jun-24,215.63,92.49504,215.3978128,215.664,$215.64 ,-0.01%,4119909,26654826.49,829.05,62056109859
25-Jun-24,214.56,92.49399,215.0531408,214.563,$214.54 ,-0.01%,3786045,26654826.49,829.05,61956809870
26-Jun-24,212.58,92.49269,212.7008246,212.576,$212.60 ,0.01%,4649255,26654826.49,829.05,61279107553
27-Jun-24,214.99,92.49196,214.9143143,215.12,$215.06 ,-0.03%,3937812,26654826.49,829.05,61916813953
28-Jun-24,215.01,92.48901,215.5826372,215.029,$215.02 ,0.00%,3771701,26654826.49,829.05,62109357770
1-Jul-24,215.57,92.48798,215.4137481,215.58,$215.58 ,0.00%,3525041,26608582.5,827.61,61952993939
2-Jul-24,215.56,92.487,215.6565676,215.547,$215.54 ,0.00%,4804650,26793556.5,833.37,62454141954
3-Jul-24,217.99,92.48639,218.3927486,217.733,$217.97 ,0.11%,5055300,26839799.7,834.8,63355736369
4-Jul-24, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
5-Jul-24,220.93,92.48463,220.0255485,220.928,$220.89 ,-0.02%,5935258,26839799.7,834.8,63829411606
8-Jul-24,218.19,92.48156,219.7962911,218.166,$218.15 ,-0.01%,5935258,26839799.7,834.8,63762904046
9-Jul-24,218.56,92.48041,218.9843554,218.524,$218.57 ,0.02%,3692817,26793559.49,833.37,63417869322
10-Jul-24,219.36,92.47966,220.5038863,219.339,$219.32 ,-0.01%,5453540,26793559.49,833.37,63857925467
11-Jul-24,223.25,92.47906,222.8005533,223.299,$223.17 ,-0.06%,9317498,26849046.93,835.09,64656720574
12-Jul-24,223.11,92.47801,222.5807008,223.1,$223.11 ,0.00%,5110761,26849046.93,835.09,64592919372
15-Jul-24,223.83,92.47524,223.9056638,223.903,$223.84 ,-0.03%,5712854,26895284.55,836.53,65089376482
16-Jul-24,228.29,92.47462,225.9339875,228.23,$228.27 ,0.02%,10957320,27071893.37,842.02,66130878150
17-Jul-24,227.23,92.47384,229.3582443,227.264,$227.27 ,0.00%,8495089,27071893.37,842.02,67133158096
18-Jul-24,225.78,92.47272,227.8342898,225.893,$225.81 ,-0.04%,5375496,27007162.47,840.01,66527612620
19-Jul-24,221.73,92.47127,222.2546967,221.775,$221.81 ,0.02%,8647018,27007162.47,840.01,64898371444
22-Jul-24,221.8,92.46814,221.2485256,221.819,$221.81 ,0.00%,4609819,27007162.47,840.01,64604569484
23-Jul-24,222.58,92.46723,222.207996,222.623,$222.60 ,-0.01%,3485696,27062642.81,841.74,65018059644
24-Jul-24,221.8,92.46639,223.9027448,221.834,$221.75 ,-0.04%,6688883,27062642.81,841.74,65513943132
25-Jul-24,218.33,92.4648,218.6052897,218.429,$218.37 ,-0.03%,9763664,27173600.57,845.19,64226234101
26-Jul-24,220.63,92.46403,220.6284123,220.657,$220.62 ,-0.02%,6174250,27108875.75,843.17,64666187628
29-Jul-24,220.32,92.46105,221.0836245,220.338,$220.31 ,-0.01%,4657608,27108875.75,843.17,64799610346
30-Jul-24,222.52,92.46003,221.0025925,222.55,$222.54 ,0.00%,4934481,27108875.75,843.17,64775859861
31-Jul-24,226.55,92.45947,224.3344122,226.523,$226.49 ,-0.01%,7140760,27201335.22,846.05,65976750630
1-Aug-24,225.77,92.45881,226.9447769,225.893,$225.81 ,-0.04%,7073260,27182843.45,845.47,66699069940
2-Aug-24,225.34,92.458,228.3573799,225.335,$225.37 ,0.02%,11102222,27182843.45,845.47,67114233948
5-Aug-24,222.48,92.45388,221.3207213,222.683,$222.59 ,-0.04%,8736540,27164352.68,844.9,65001895836
6-Aug-24,220.7,92.45291,221.5680231,220.76,$220.72 ,-0.02%,10458923,27266050.88,848.06,65318253537
7-Aug-24,220.55,92.45196,221.9263098,220.529,$220.53 ,0.00%,5228649,27136618.14,844.04,65113179283
8-Aug-24,224.01,92.45112,222.9412652,224.048,$223.99 ,-0.03%,6221245,27229069.26,846.91,65633908454
9-Aug-24,224.56,92.45037,224.4094043,224.558,$224.55 ,0.00%,4361713,27229069.26,846.91,66066128613
12-Aug-24,228.41,92.44774,226.575539,228.405,$228.37 ,-0.02%,5160544,27321517,849.79,66930414212
13-Aug-24,228.06,92.44708,228.4875828,228.074,$228.03 ,-0.02%,6734589,27192091.08,845.76,67175349340
14-Aug-24,226.2,92.44581,227.1116226,226.211,$226.22 ,0.00%,5371054,27192091.08,845.76,66770817044
15-Aug-24,226.91,92.44462,226.1796251,226.918,$226.94 ,0.01%,4690222,27257116.61,847.78,66677753483
16-Aug-24,231.99,92.44385,229.7969105,231.837,$231.89 ,0.02%,11890257,27488226.23,854.97,68318621523
19-Aug-24,231.61,92.44088,230.5983886,231.561,$231.60 ,0.02%,5020647,27617643.46,859,68879738699
20-Aug-24,232.46,92.44013,233.8504062,232.494,$232.47 ,-0.01%,9070711,27562179.39,857.27,69710806089
21-Aug-24,232.15,92.43887,230.9076702,232.191,$232.13 ,-0.03%,5101012,27543691.61,856.7,68787394962
22-Aug-24,229.37,92.43773,229.5228919,229.509,$229.39 ,-0.05%,5628084,27580666.7,857.85,68466678651
23-Aug-24,232.02,92.43697,232.1277127,232.12,$232.02 ,-0.04%,5360302,27525204.52,856.12,69104420051
26-Aug-24,232.76,92.43394,232.120102,232.734,$232.74 ,0.00%,3111756,27525204.52,856.12,69102154357
27-Aug-24,233.39,92.4329,231.87255,233.385,$233.38 ,0.00%,4303340,27525204.52,856.12,69028458148
28-Aug-24,231.75,92.43185,231.5649028,231.774,$231.75 ,-0.01%,4915546,27525204.52,856.12,68936871556
29-Aug-24,232.95,92.43099,232.7504641,233.022,$232.91 ,-0.05%,5395920,27562176.92,857.27,69382913350
30-Aug-24,231.29,92.42992,232.3087426,231.307,$231.29 ,-0.01%,5414570,27737793.77,862.74,69692622763
2-Sep-24, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
3-Sep-24,230.29,92.42545,229.196626,230.336,$230.30 ,-0.02%,5866813,27737793.77,862.74,68758987802
4-Sep-24,230.43,92.42455,229.9476563,230.423,$230.45 ,0.01%,4693502,27737793.77,862.74,68984296886
5-Sep-24,232.35,92.42384,231.9422425,232.415,$232.35 ,-0.03%,4824334,27737793.77,862.74,69582672757
6-Sep-24,230.63,92.42278,231.6253494,230.681,$230.65 ,-0.01%,6203925,27737793.77,862.74,69487604822
9-Sep-24,231.6,92.41965,231.0213992,231.583,$231.60 ,0.01%,3540212,27737793.77,862.74,69306419750
10-Sep-24,232.62,92.41874,231.6290991,232.642,$232.64 ,0.00%,4304839,27793245.01,864.46,69627707194
11-Sep-24,232.25,92.41776,231.7606321,232.232,$232.22 ,-0.01%,4611092,27848695.67,866.18,69806302383
12-Sep-24,236.33,92.41737,235.2900001,236.362,$236.32 ,-0.02%,9617560,27996563.46,870.78,71245812026
13-Sep-24,238.68,92.41683,237.9825769,238.675,$238.65 ,-0.01%,7195820,27987661.72,870.51,72061124288
16-Sep-24,238.66,92.41385,238.7973881,238.668,$238.63 ,-0.02%,4646497,28043110.03,872.23,72451127555
17-Sep-24,237.34,92.41278,237.9213291,237.347,$237.36 ,0.01%,5251536,28043110.03,872.23,72185331245
18-Sep-24,235.51,92.41174,237.5074221,235.574,$235.54 ,-0.01%,11054820,28043110.03,872.23,72059751859
19-Sep-24,239.17,92.41077,237.9900759,239.194,$239.12 ,-0.03%,5947747,28098556.49,873.96,72348983085
20-Sep-24,242.21,92.40998,240.8065427,242.251,$242.19 ,-0.03%,7375076,28144761.48,875.39,73325592266
23-Sep-24,242.68,92.40715,243.0261725,242.683,$242.66 ,-0.01%,5383318,28144761.48,875.39,74001469513
24-Sep-24,246.07,92.40619,243.578087,246.04,$246.04 ,0.00%,8386300,28200205.2,877.12,74315674335
25-Sep-24,245.73,92.4054,245.9323485,245.786,$245.75 ,-0.01%,7286680,28200205.2,877.12,75033959515
26-Sep-24,246.98,92.40441,246.1422459,247.069,$246.98 ,-0.04%,6883665,28200205.2,877.12,75097999235
27-Sep-24,245.02,92.40338,245.963942,245.038,$245.00 ,-0.02%,8315669,28033879.11,871.94,74600863601
30-Sep-24,243.06,92.40001,243.0074076,243.098,$243.07 ,-0.01%,6618416,28033879.11,871.94,73704146728
1-Oct-24,245.61,92.39941,246.4800571,245.669,$245.65 ,-0.01%,10587864,28126278.52,874.82,75003881360
2-Oct-24,245.66,92.39833,245.8673283,245.657,$245.63 ,-0.01%,6768907,28126278.52,874.82,74817427996
3-Oct-24,245.49,92.39716,244.6353358,245.559,$245.52 ,-0.02%,5669383,28209435.97,877.4,74662704481
4-Oct-24,245,92.39617,244.8544828,244.998,$244.99 ,0.00%,5832678,28172477.5,876.26,74631646376
7-Oct-24,244.17,92.39302,244.0053347,244.195,$244.19 ,0.00%,3849000,28172477.5,876.26,74372826024
8-Oct-24,242.37,92.39199,243.9056109,242.353,$242.32 ,-0.01%,7369780,28172477.5,876.26,74342430202
9-Oct-24,241.05,92.39056,241.2040294,241.083,$241.03 ,-0.02%,4024398,28172477.5,876.26,73518988162
