horizon,trial_number,value,state,timestamp_utc,elapsed_hms,param_n_estimators,param_max_depth,param_learning_rate,param_subsample,param_colsample_bytree,param_min_child_weight,param_reg_alpha,param_reg_lambda,param_gamma,param_max_delta_step,param_max_bin
5,95,93.48315019059773,TrialState.COMPLETE,2026-05-05T10:12:41Z,00:11:48,1080,2,0.07572644810805373,0.6321616063686973,0.8151160011201383,1.2577866060080327,0.23808928884780434,0.0001560083212498523,0.1383558920724672,1.7232812542969758,256
5,96,99.42543279720002,TrialState.COMPLETE,2026-05-05T10:12:42Z,00:11:49,1168,2,0.08304399783013645,0.6028215218169467,0.8113782877935662,1.0748183551902661,0.5140309903968301,0.0002318867305590521,0.9369401795452514,1.713979692463805,256
5,97,93.4275369877138,TrialState.COMPLETE,2026-05-05T10:12:43Z,00:11:49,1077,2,0.07039448611349867,0.640664322751454,0.7756240884908827,1.413057626010363,0.2783195574483803,0.00035649835071229185,0.12174711744279221,2.1090252229858777,256
5,98,99.25153128875861,TrialState.COMPLETE,2026-05-05T10:12:44Z,00:11:50,1062,2,0.06745307604679654,0.6428237255691988,0.762716953062194,1.4039746224424832,0.2533803500515411,0.00041232725552680825,0.6107964012025214,2.358543189890012,256
5,99,113.86271689477059,TrialState.COMPLETE,2026-05-05T10:12:44Z,00:11:51,1085,2,0.10396114616699396,0.623399853396317,0.7791770379205116,1.172755236444805,0.20563788954693488,0.00010156614395238869,3.5441431834620203,2.124692052482352,256
5,100,99.6233794224058,TrialState.COMPLETE,2026-05-05T10:12:45Z,00:11:52,1162,2,0.07237020564354198,0.6315366383337124,0.8143438286087019,1.546981303475529,0.1417238764788966,0.00018170535560471055,0.8164275087859346,1.4622524658963771,256
5,101,95.84358194935506,TrialState.COMPLETE,2026-05-05T10:12:46Z,00:11:52,1104,2,0.09170831551107854,0.6487741894000445,0.822242508043967,1.2862173556700613,0.09167537357833776,0.0004937681474980409,0.3721873173896061,2.5499932886445946,256
5,102,94.27771142086785,TrialState.COMPLETE,2026-05-05T10:12:46Z,00:11:53,1116,2,0.08008884830604678,0.6125292551684447,0.74263276691249,1.0604430955915218,0.5962647984378947,0.00015152143969234119,0.1281589000647875,1.8385739711132807,256
5,103,128.9659587994078,TrialState.COMPLETE,2026-05-05T10:12:47Z,00:11:54,1072,2,0.07914568842943004,0.6143418231074337,0.792470504748834,1.0580424871433685,0.35583165705755715,0.00013770131784746572,7.9664411960243715,1.8984839710324166,256
5,104,93.89308616487699,TrialState.COMPLETE,2026-05-05T10:12:48Z,00:11:54,1199,2,0.09602284653986777,0.6282930667589963,0.7366637414892735,1.176567272661037,0.603335951104369,0.0002945622235931745,0.14721990786392225,1.629887055279104,256
5,105,98.76042562996817,TrialState.COMPLETE,2026-05-05T10:12:48Z,00:11:55,1196,2,0.09649076952523755,0.6322665912044712,0.7479957546638494,1.4082296001724093,3.339606271634511,0.0011059500966849477,0.1023979998529836,1.6381412501174455,256
5,106,100.95753753279695,TrialState.COMPLETE,2026-05-05T10:12:49Z,00:11:56,1131,2,0.05858634745746214,0.6630501647162617,0.7716454142049096,13.958977167134488,0.23933087283645924,0.0002577850128349943,1.084500802107495,1.0926094191467626,256
5,107,99.67089803475258,TrialState.COMPLETE,2026-05-05T10:12:50Z,00:11:56,1048,2,0.11893625496526647,0.647173208067894,0.7132367326338991,1.7184177043972997,0.9302048133887154,0.0003528216961874477,0.3711971629066327,1.806731366296403,256
5,108,119.88846744431744,TrialState.COMPLETE,2026-05-05T10:12:51Z,00:11:57,1163,2,0.08444799228526406,0.6164337958274451,0.7453598766633799,1.0051367404255718,0.3347310489553202,0.0005854811124191722,0.010601299605679515,1.518300376954703,256
